date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:00:24	116727/116727	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Jan%202021%2006:29:16%20GMT	https://validthemes.live/themeforest/farmi/assets/img/banner/6.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/banner/6.jpg	(from https://validthemes.live/themeforest/farmi/404.html)
09:00:24	34433/34433	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Jan%202021%2022:52:44%20GMT	https://validthemes.live/themeforest/farmi/assets/img/gallery/9.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/gallery/9.jpg	(from https://validthemes.live/themeforest/farmi/gallery.html)
09:00:26	160338/160338	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2004:09:06%20GMT	https://validthemes.live/themeforest/farmi/assets/img/illustration/1.png	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/illustration/1.png	(from https://validthemes.live/themeforest/farmi/404.html)
09:00:26	134802/134802	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2021:33:24%20GMT	https://validthemes.live/themeforest/farmi/assets/img/blog/11.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/blog/11.jpg	(from https://validthemes.live/themeforest/farmi/blog-standard.html)
09:00:26	84650/84650	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2022:49:08%20GMT	https://validthemes.live/themeforest/farmi/assets/img/banner/9.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/banner/9.jpg	(from https://validthemes.live/themeforest/farmi/blog-standard.html)
09:00:27	73339/73339	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2021:34:06%20GMT	https://validthemes.live/themeforest/farmi/assets/img/blog/22.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/blog/22.jpg	(from https://validthemes.live/themeforest/farmi/blog-standard.html)
09:00:27	24200/24200	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2021:43:46%20GMT	https://validthemes.live/themeforest/farmi/assets/img/thumbs/1.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/thumbs/1.jpg	(from https://validthemes.live/themeforest/farmi/blog-with-sidebar.html)
09:00:27	20239/20239	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2021:44:22%20GMT	https://validthemes.live/themeforest/farmi/assets/img/thumbs/4.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/thumbs/4.jpg	(from https://validthemes.live/themeforest/farmi/blog-with-sidebar.html)
09:00:28	18954/18954	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2021:44:44%20GMT	https://validthemes.live/themeforest/farmi/assets/img/thumbs/6.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/thumbs/6.jpg	(from https://validthemes.live/themeforest/farmi/blog-with-sidebar.html)
09:00:28	178354/178354	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2021:02:08%20GMT	https://validthemes.live/themeforest/farmi/assets/img/blog/33.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/blog/33.jpg	(from https://validthemes.live/themeforest/farmi/blog-standard.html)
09:00:29	18555/18555	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2021:43:56%20GMT	https://validthemes.live/themeforest/farmi/assets/img/thumbs/2.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/thumbs/2.jpg	(from https://validthemes.live/themeforest/farmi/blog-with-sidebar.html)
09:00:30	67012/67012	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2021:39:20%20GMT	https://validthemes.live/themeforest/farmi/assets/img/blog/4.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/blog/4.jpg	(from https://validthemes.live/themeforest/farmi/blog-2-colum.html)
09:00:31	56924/56924	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2020:58:48%20GMT	https://validthemes.live/themeforest/farmi/assets/img/blog/6.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/blog/6.jpg	(from https://validthemes.live/themeforest/farmi/blog-3-colum.html)
09:00:31	88731/88731	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2021:36:26%20GMT	https://validthemes.live/themeforest/farmi/assets/img/blog/5.jpg	D:/DATA/mOYO/Final%20year/farmy2/validthemes.live/themeforest/farmi/assets/img/blog/5.jpg	(from https://validthemes.live/themeforest/farmi/blog-3-colum.html)
